"","term","estimate","std.error","conf.low","conf.high","model_index"
"73","noinsurance_rate_z",-0.0672677281015262,0.201587680537233,-0.46237232168147,0.327836865478417,7
"74","rural_factor3",-1.25062324590106,0.463771645000403,-2.15959896715275,-0.341647524649381,7
"75","rural_factor4",-0.475266662550183,0.425304656270465,-1.30884847129748,0.358315146197115,7
"76","rural_factor5",-0.959894881119568,0.488902072918644,-1.91812533600708,-0.00166442623205132,7
"77","rural_factor6",-1.03722730782525,0.542846578730163,-2.10118705126716,0.0267324356166514,7
"78","ER_annual_percapita_z:intervention2017",-0.159285608149155,0.157327585542804,-0.467642009587694,0.149070793289385,7
"79","OXYCODONE_annual_percapita_z:intervention2017",0.0891542764523657,0.119972532975713,-0.145987567314075,0.324296120218806,7
"80","(Intercept)",-9.07866142898489,0.261740352289663,-9.59166309277345,-8.56565976519632,8
"81","ER_annual_percapita_z",-0.103541139149784,0.125207610981278,-0.34894354726339,0.141861268963821,8
"82","BUPRENORPHINE_annual_percapita_z",0.369621994098468,0.184179161097792,0.00863747164399592,0.730606516552941,8
"83","intervention2017",-0.161898214850486,0.076175075082678,-0.31119861853217,-0.0125978111688029,8
"84","poverty_rate_z",-0.0706833005686804,0.196860571631155,-0.456522930941712,0.315156329804351,8
"85","disability_rate_z",-0.203965696124778,0.247174888563596,-0.688419575592128,0.280488183342572,8
"86","noinsurance_rate_z",-0.260670716218184,0.227179695840247,-0.705934738083832,0.184593305647464,8
"87","rural_factor3",-1.11681885607031,0.458291648623597,-2.01505398178805,-0.218583730352578,8
"88","rural_factor4",-0.600076745741792,0.413527162476988,-1.41057509082573,0.210421599342147,8
"89","rural_factor5",-0.939677379877304,0.479116115961475,-1.87872771157451,-0.000627048180097289,8
"90","rural_factor6",-0.8825063686887,0.521410998944854,-1.90445314776367,0.139440410386266,8
"91","ER_annual_percapita_z:intervention2017",-0.160152424660673,0.160560213329729,-0.474844660137009,0.154539810815663,8
"92","BUPRENORPHINE_annual_percapita_z:intervention2017",-0.0964048562384183,0.12469122480377,-0.340795166041995,0.147985453565159,8
"93","(Intercept)",-8.94970010115806,0.400060825483824,-9.73380491073172,-8.1655952915844,9
"94","ER_annual_percapita_z",-0.186865206131481,0.129461786434119,-0.44060564491657,0.066875232653608,9
"95","METHADONE_annual_percapita_z",-0.195912211724812,0.118549859687028,-0.428265667083663,0.03644124363404,9
"96","intervention2017",-0.157869303175626,0.11322066166847,-0.379777722351622,0.0640391160003698,9
"97","poverty_rate_z",-0.131345997561643,0.320016892707947,-0.758567581713637,0.495875586590352,9
"98","disability_rate_z",0.00123520829882503,0.269368381874777,-0.52671711874957,0.52918753534722,9
"99","noinsurance_rate_z",-0.115860503206234,0.206272423129007,-0.520147023542894,0.288426017130426,9
"100","rural_factor3",-1.27390735412711,0.4778726921656,-2.21052061996689,-0.337294088287344,9
"101","rural_factor4",-0.642751204708091,0.449978465766091,-1.52469279142822,0.239190382012038,9
"102","rural_factor5",-1.16668900214829,0.509281190001512,-2.16486179255495,-0.168516211741627,9
"103","rural_factor6",-1.00578639806726,0.634917214127729,-2.25020127092212,0.238628474787591,9
"104","ER_annual_percapita_z:intervention2017",-0.124895180848438,0.163779073694273,-0.445896266710545,0.196105905013669,9
"105","METHADONE_annual_percapita_z:intervention2017",0.0782543028134449,0.123127229830431,-0.163070633170386,0.319579238797275,9
"106","(Intercept)",-8.98688727751748,0.0794816767010711,-9.14266850128243,-8.83110605375252,10
"107","ER_annual_percapita_z",-0.210875830109943,0.135877301466894,-0.477190447301547,0.0554387870816616,10
"108","rural_factor3",-1.34759987495825,0.445190060725481,-2.22015636025539,-0.475043389661104,10
"109","rural_factor4",-0.781374842971168,0.416417601830056,-1.59753834508662,0.0347886591442824,10
"110","rural_factor5",-1.10376696798597,0.479739225444219,-2.04403857182778,-0.163495364144158,10
"111","rural_factor6",-1.33144179410934,0.513907997984895,-2.33868296152682,-0.324200626691867,10
"112","intervention2017",-0.150415832998519,0.0734253555828715,-0.294326885492994,-0.00650478050404402,10
"113","poverty_rate_z",-0.190296806052926,0.0293954648267426,-0.247910858422155,-0.132682753683696,10
"114","disability_rate_z",-0.03419855842685,0.227816160489373,-0.480710028082217,0.412312911228517,10
"115","noinsurance_rate_z",-0.0741577294965343,0.194556269212892,-0.455481010120281,0.307165551127212,10
"116","ER_annual_percapita_z:intervention2017",-0.0885186428577371,0.169820811333159,-0.421361316896101,0.244324031180627,10
"117","rural_factor3:intervention2017",0.149484890547517,0.208986473569822,-0.260121070905365,0.559090852000399,10
"118","rural_factor4:intervention2017",0.389461134341399,0.208733055780932,-0.0196481373722174,0.798570406055016,10
"119","rural_factor5:intervention2017",-0.0225353622541747,0.280924062541256,-0.573136407225714,0.528065682717365,10
"120","rural_factor6:intervention2017",0.627140765961031,0.511627228363091,-0.375630175140676,1.62991170706274,10
"121","(Intercept)",-9.02671383690326,0.333377780048491,-9.68012227904422,-8.3733053947623,11
"122","OXYCODONE_annual_percapita_z",-0.310895774924627,0.133477949649325,-0.572507748967554,-0.0492838008816995,11
"123","BUPRENORPHINE_annual_percapita_z",0.540789216629266,0.20271761049871,0.143470001019777,0.938108432238756,11
"124","intervention2017",-0.270043107570025,0.136338582165131,-0.537261818316936,-0.00282439682311347,11
"125","poverty_rate_z",-0.130645315323725,0.286617571494919,-0.692405432790099,0.43111480214265,11
"126","disability_rate_z",-0.0146653862466656,0.278551064114355,-0.560615439766109,0.531284667272778,11
"127","noinsurance_rate_z",-0.291371884780563,0.224212774089765,-0.730820846870319,0.148077077309192,11
"128","rural_factor3",-0.922754104548362,0.448328890978738,-1.80146258409547,-0.0440456250012512,11
"129","rural_factor4",-0.508766293805949,0.41258426873761,-1.31741660111946,0.299884013507562,11
"130","rural_factor5",-0.70678201145512,0.479089056783244,-1.64577930813754,0.232215285227303,11
"131","rural_factor6",-1.04098715807292,0.573590512099382,-2.16520390366159,0.083229587515756,11
"132","OXYCODONE_annual_percapita_z:intervention2017",0.0545168897533436,0.150825906391865,-0.241096454710322,0.350130234217009,11
"133","BUPRENORPHINE_annual_percapita_z:intervention2017",-0.303186317883642,0.14709335884393,-0.591484003582771,-0.0148886321845125,11
"134","(Intercept)",-9.05295172690459,0.302302198974494,-9.64545314934186,-8.46045030446732,12
"135","OXYCODONE_annual_percapita_z",-0.273020982876599,0.161502997284122,-0.589561040948749,0.0435190751955503,12
"136","METHADONE_annual_percapita_z",-0.00924294395989473,0.143716208135472,-0.290921535900082,0.272435647980292,12
"137","intervention2017",-0.209034270113207,0.124049481606119,-0.452166786362065,0.0340982461356504,12
"138","poverty_rate_z",-0.312967235001776,0.24790605510553,-0.798854174558016,0.172919704554464,12
"139","disability_rate_z",0.147209383727493,0.277553451524636,-0.396785385045577,0.691204152500562,12
"140","noinsurance_rate_z",-0.0720230701854406,0.212868068719034,-0.489236818333345,0.345190677962464,12
"141","rural_factor3",-1.06722855099211,0.481025409489439,-2.01002102924004,-0.124436072744177,12
"142","rural_factor4",-0.370456443324891,0.461137408884382,-1.2742691566624,0.533356270012618,12
"143","rural_factor5",-0.817094297357398,0.533089143886292,-1.86192981992382,0.227741225209024,12
"144","rural_factor6",-1.10197352460655,0.554920211897316,-2.18959715421862,-0.0143498949944716,12
"145","OXYCODONE_annual_percapita_z:intervention2017",-0.0882621788344338,0.126088626670579,-0.335391345968885,0.158866988300018,12
"146","METHADONE_annual_percapita_z:intervention2017",0.148101993531131,0.129132204147534,-0.104992475842308,0.401196462904571,12
"147","(Intercept)",-8.98887890236247,0.295629456980721,-9.56830199081382,-8.40945581391112,13
"148","OXYCODONE_annual_percapita_z",-0.192441083257875,0.131150796251751,-0.449491920455058,0.0646097539393085,13
"149","rural_factor3",-1.23957813029463,0.489685885150146,-2.19934482892653,-0.27981143166273,13
"150","rural_factor4",-0.58498261381396,0.454001545334201,-1.47480929159452,0.304844063966602,13
"151","rural_factor5",-0.902543276765941,0.526329795337981,-1.93413071961872,0.129044166086839,13
"152","rural_factor6",-1.38843192631528,0.625624222788742,-2.61463287083707,-0.162230981793479,13
"153","intervention2017",-0.363829257654758,0.123971850687518,-0.606809620099071,-0.120848895210445,13
"154","poverty_rate_z",-0.272179890999771,0.230794816151521,-0.724529418475295,0.180169636475752,13
"155","disability_rate_z",0.13441776688547,0.275913208101893,-0.406362183853145,0.675197717624084,13
"156","noinsurance_rate_z",-0.087328771523991,0.20807456238662,-0.495147419900699,0.320489876852717,13
"157","OXYCODONE_annual_percapita_z:intervention2017",-0.170745894659825,0.128928298546074,-0.423440716398157,0.0819489270785071,13
"158","rural_factor3:intervention2017",0.344174001536277,0.182144138825498,-0.0128219505567632,0.701169953629317,13
"159","rural_factor4:intervention2017",0.324240786761225,0.204415158690464,-0.0764055621661249,0.724887135688574,13
"160","rural_factor5:intervention2017",0.0300108622811696,0.285543262905418,-0.529643649041502,0.589665373603841,13
"161","rural_factor6:intervention2017",0.575164395666107,0.500991876610288,-0.406761639037192,1.55709043036941,13
"162","(Intercept)",-9.02876687897662,0.317683529427077,-9.65141515513526,-8.40611860281798,14
"163","BUPRENORPHINE_annual_percapita_z",0.426322353172741,0.194902808886316,0.0443198672698693,0.808324839075613,14
"164","METHADONE_annual_percapita_z",-0.114977108034178,0.117706671825183,-0.345677945551613,0.115723729483257,14
"165","intervention2017",-0.166948428848777,0.111042056079161,-0.38458685953321,0.0506900018356556,14
"166","poverty_rate_z",-0.027872674614229,0.244861094171489,-0.507791600405418,0.45204625117696,14
"167","disability_rate_z",-0.140194639297918,0.269607221550442,-0.668615083508695,0.388225804912859,14
"168","noinsurance_rate_z",-0.302709234137373,0.234656237924602,-0.762627009217254,0.157208540942509,14
"169","rural_factor3",-0.980114321507796,0.474388709600679,-1.90989910699756,-0.0503295360180345,14
"170","rural_factor4",-0.638423533189187,0.444220245579469,-1.50907921572848,0.23223214935011,14
"171","rural_factor5",-0.945068654486658,0.50778114955282,-1.94030141963853,0.050164110665217,14
"172","rural_factor6",-1.01776557156734,0.56550787529364,-2.12614064011664,0.090609496981966,14
"173","BUPRENORPHINE_annual_percapita_z:intervention2017",-0.249300953658411,0.117619450674271,-0.479830840861367,-0.0187710664554549,14
"174","METHADONE_annual_percapita_z:intervention2017",0.0198792428002637,0.119562364113569,-0.214458684768795,0.254217170369323,14
"175","(Intercept)",-9.07062797982067,0.361221711874477,-9.77860952552855,-8.36264643411279,15
"176","BUPRENORPHINE_annual_percapita_z",0.448379871239332,0.22976971660658,-0.00196049804753995,0.898720240526203,15
"177","rural_factor3",-1.05831553412619,0.48211185272009,-2.00323740197744,-0.113393666274933,15
"178","rural_factor4",-0.747356397326551,0.44497019690705,-1.61948195745806,0.124769162804962,15
"179","rural_factor5",-0.850288849353294,0.509287562143729,-1.84847412892921,0.14789643022262,15
"180","rural_factor6",-1.14436790245158,0.65101244155721,-2.4203288413912,0.131593036488035,15
"181","intervention2017",-0.172911350937282,0.0844120961270033,-0.338356019205741,-0.00746668266882256,15
"182","poverty_rate_z",-0.0716482279294369,0.306969164338426,-0.673296734397109,0.530000278538236,15
"183","disability_rate_z",-0.173169434247824,0.287409537558157,-0.736481776675124,0.390142908179477,15
"184","noinsurance_rate_z",-0.288499136258276,0.233836380611121,-0.746810020531274,0.169811748014721,15
"185","BUPRENORPHINE_annual_percapita_z:intervention2017",-0.257224212127998,0.143025180488265,-0.537548414767338,0.0230999905113421,15
"186","rural_factor3:intervention2017",0.179606028902198,0.208384873558444,-0.228820818195285,0.588032875999681,15
"187","rural_factor4:intervention2017",0.318094986669897,0.194655494717287,-0.0634227723688116,0.699612745708607,15
"188","rural_factor5:intervention2017",-0.0936368085511787,0.278388486737783,-0.63926821626784,0.451994599165482,15
"189","rural_factor6:intervention2017",0.301208577185739,0.501396126488406,-0.681509772719427,1.2839269270909,15
"190","(Intercept)",-8.95640196333552,0.382441203580962,-9.70597294855835,-8.20683097811268,16
"191","METHADONE_annual_percapita_z",-0.146733665293929,0.1212891672212,-0.384456064762337,0.0909887341744795,16
"192","rural_factor3",-1.27469892845737,0.49960658624583,-2.2539098439382,-0.295488012976537,16
"193","rural_factor4",-0.676330869193505,0.467066768066018,-1.59176491297842,0.239103174591412,16
"194","rural_factor5",-1.07993689383288,0.534678906092046,-2.12788829306657,-0.0319854945991984,16
"195","rural_factor6",-1.27826736151553,0.671631630061979,-2.59464116731494,0.0381064442838759,16
"196","intervention2017",-0.228450781701541,0.119967077149104,-0.463581932244324,0.00668036884124112,16
