"","Date","County","Count","pop","case_percapita"
"21315",2016-06-08,"BLOUNT",1,57494,1.7393119282012e-05
"21317",2016-06-08,"BULLOCK",0,10389,0
"21319",2016-06-08,"BUTLER",0,20012,0
"21321",2016-06-08,"CALHOUN",1,114973,8.69769424125664e-06
"21323",2016-06-08,"CHAMBERS",0,33745,0
"21325",2016-06-08,"CHEROKEE",0,25768,0
"21327",2016-06-08,"CHILTON",0,43866,0
"21329",2016-06-08,"CHOCTAW",0,13045,0
"21331",2016-06-08,"CLARKE",0,24340,0
"21333",2016-06-08,"CLAY",0,13393,0
"21335",2016-06-08,"CLEBURNE",1,14848,6.73491379310345e-05
"21337",2016-06-08,"COFFEE",0,51202,0
"21339",2016-06-08,"COLBERT",1,54497,1.83496339248032e-05
"21341",2016-06-08,"CONECUH",0,12500,0
"21343",2016-06-08,"COOSA",0,10819,0
"21345",2016-06-08,"COVINGTON",0,37382,0
"21347",2016-06-08,"CRENSHAW",0,13916,0
"21349",2016-06-08,"CULLMAN",1,82450,1.21285627653123e-05
"21351",2016-06-08,"DALE",0,49362,0
"21353",2016-06-08,"DALLAS",0,40080,0
"21355",2016-06-08,"DE KALB",0,71104,0
"21357",2016-06-08,"ELMORE",0,81204,0
"21359",2016-06-08,"ESCAMBIA",0,37475,0
"21361",2016-06-08,"ETOWAH",0,102855,0
"21363",2016-06-08,"FAYETTE",0,16563,0
"21365",2016-06-08,"FRANKLIN",1,31611,3.16345575907121e-05
"21367",2016-06-08,"GENEVA",0,26494,0
"21369",2016-06-08,"GREENE",0,8482,0
"21371",2016-06-08,"HALE",0,14828,0
"21373",2016-06-08,"HENRY",0,17072,0
"21375",2016-06-08,"HOUSTON",0,104218,0
"21377",2016-06-08,"JACKSON",0,51988,0
"21379",2016-06-08,"JEFFERSON",4,660343,6.05745801803002e-06
"21381",2016-06-08,"LAMAR",0,13928,0
"21383",2016-06-08,"LAUDERDALE",0,92425,0
"21385",2016-06-08,"LAWRENCE",0,33227,0
"21387",2016-06-08,"LEE",0,159168,0
"21389",2016-06-08,"LIMESTONE",1,92847,1.07704072290973e-05
"21391",2016-06-08,"LOWNDES",0,10248,0
"21393",2016-06-08,"MACON",0,19060,0
"21395",2016-06-08,"MADISON",1,356729,2.80324840425085e-06
"21397",2016-06-08,"MARENGO",0,19525,0
"21399",2016-06-08,"MARION",0,29960,0
"21401",2016-06-08,"MARSHALL",1,95113,1.05138098892896e-05
"21403",2016-06-08,"MOBILE",0,414945,0
"21405",2016-06-08,"MONROE",0,21548,0
"21407",2016-06-08,"MONTGOMERY",0,227170,0
"21409",2016-06-08,"MORGAN",1,119006,8.40293766700839e-06
"21411",2016-06-08,"PERRY",0,9532,0
"21413",2016-06-08,"PICKENS",0,20325,0
"21415",2016-06-08,"PIKE",0,33464,0
"21417",2016-06-08,"RANDOLPH",0,22504,0
"21419",2016-06-08,"RUSSELL",0,58185,0
"21421",2016-06-08,"SHELBY",1,211282,4.73301085752691e-06
"21423",2016-06-08,"SAINT CLAIR",0,87306,0
"21425",2016-06-08,"SUMTER",0,12967,0
"21427",2016-06-08,"TALLADEGA",0,80552,0
"21429",2016-06-08,"TALLAPOOSA",0,40586,0
"21431",2016-06-08,"TUSCALOOSA",0,206464,0
"21433",2016-06-08,"WALKER",1,64533,1.54959478096478e-05
"21435",2016-06-08,"WASHINGTON",0,16621,0
"21437",2016-06-08,"WILCOX",0,10844,0
"21439",2016-06-08,"WINSTON",1,23907,4.18287530848705e-05
"21441",2016-06-09,"AUTAUGA",0,55243,0
"21443",2016-06-09,"BALDWIN",1,207601,4.81693248105741e-06
"21445",2016-06-09,"BARBOUR",0,25806,0
"21447",2016-06-09,"BIBB",1,22586,4.42752147347915e-05
"21449",2016-06-09,"BLOUNT",0,57494,0
"21451",2016-06-09,"BULLOCK",0,10389,0
"21453",2016-06-09,"BUTLER",0,20012,0
"21455",2016-06-09,"CALHOUN",1,114973,8.69769424125664e-06
"21457",2016-06-09,"CHAMBERS",0,33745,0
"21459",2016-06-09,"CHEROKEE",0,25768,0
"21461",2016-06-09,"CHILTON",0,43866,0
"21463",2016-06-09,"CHOCTAW",0,13045,0
"21465",2016-06-09,"CLARKE",0,24340,0
"21467",2016-06-09,"CLAY",0,13393,0
"21469",2016-06-09,"CLEBURNE",0,14848,0
"21471",2016-06-09,"COFFEE",0,51202,0
"21473",2016-06-09,"COLBERT",0,54497,0
"21475",2016-06-09,"CONECUH",0,12500,0
"21477",2016-06-09,"COOSA",0,10819,0
"21479",2016-06-09,"COVINGTON",0,37382,0
"21481",2016-06-09,"CRENSHAW",0,13916,0
"21483",2016-06-09,"CULLMAN",0,82450,0
"21485",2016-06-09,"DALE",0,49362,0
"21487",2016-06-09,"DALLAS",0,40080,0
"21489",2016-06-09,"DE KALB",0,71104,0
"21491",2016-06-09,"ELMORE",0,81204,0
"21493",2016-06-09,"ESCAMBIA",0,37475,0
"21495",2016-06-09,"ETOWAH",0,102855,0
"21497",2016-06-09,"FAYETTE",0,16563,0
"21499",2016-06-09,"FRANKLIN",0,31611,0
"21501",2016-06-09,"GENEVA",0,26494,0
"21503",2016-06-09,"GREENE",0,8482,0
"21505",2016-06-09,"HALE",0,14828,0
"21507",2016-06-09,"HENRY",0,17072,0
"21509",2016-06-09,"HOUSTON",0,104218,0
"21511",2016-06-09,"JACKSON",0,51988,0
"21513",2016-06-09,"JEFFERSON",0,660343,0
"21515",2016-06-09,"LAMAR",0,13928,0
"21517",2016-06-09,"LAUDERDALE",0,92425,0
"21519",2016-06-09,"LAWRENCE",0,33227,0
"21521",2016-06-09,"LEE",0,159168,0
"21523",2016-06-09,"LIMESTONE",0,92847,0
"21525",2016-06-09,"LOWNDES",0,10248,0
"21527",2016-06-09,"MACON",0,19060,0
"21529",2016-06-09,"MADISON",0,356729,0
"21531",2016-06-09,"MARENGO",0,19525,0
"21533",2016-06-09,"MARION",0,29960,0
"21535",2016-06-09,"MARSHALL",0,95113,0
"21537",2016-06-09,"MOBILE",0,414945,0
"21539",2016-06-09,"MONROE",0,21548,0
"21541",2016-06-09,"MONTGOMERY",0,227170,0
"21543",2016-06-09,"MORGAN",0,119006,0
"21545",2016-06-09,"PERRY",0,9532,0
"21547",2016-06-09,"PICKENS",0,20325,0
"21549",2016-06-09,"PIKE",0,33464,0
"21551",2016-06-09,"RANDOLPH",0,22504,0
"21553",2016-06-09,"RUSSELL",0,58185,0
"21555",2016-06-09,"SHELBY",0,211282,0
"21557",2016-06-09,"SAINT CLAIR",1,87306,1.14539665086019e-05
"21559",2016-06-09,"SUMTER",0,12967,0
"21561",2016-06-09,"TALLADEGA",0,80552,0
"21563",2016-06-09,"TALLAPOOSA",0,40586,0
"21565",2016-06-09,"TUSCALOOSA",1,206464,4.84345939243645e-06
"21567",2016-06-09,"WALKER",0,64533,0
"21569",2016-06-09,"WASHINGTON",0,16621,0
"21571",2016-06-09,"WILCOX",0,10844,0
"21573",2016-06-09,"WINSTON",0,23907,0
"21575",2016-06-10,"AUTAUGA",1,55243,1.81018409572254e-05
"21577",2016-06-10,"BALDWIN",0,207601,0
"21579",2016-06-10,"BARBOUR",0,25806,0
"21581",2016-06-10,"BIBB",0,22586,0
"21583",2016-06-10,"BLOUNT",2,57494,3.47862385640241e-05
"21585",2016-06-10,"BULLOCK",0,10389,0
"21587",2016-06-10,"BUTLER",0,20012,0
"21589",2016-06-10,"CALHOUN",0,114973,0
"21591",2016-06-10,"CHAMBERS",0,33745,0
"21593",2016-06-10,"CHEROKEE",0,25768,0
"21595",2016-06-10,"CHILTON",1,43866,2.27966990379793e-05
"21597",2016-06-10,"CHOCTAW",0,13045,0
"21599",2016-06-10,"CLARKE",0,24340,0
"21601",2016-06-10,"CLAY",0,13393,0
"21603",2016-06-10,"CLEBURNE",0,14848,0
"21605",2016-06-10,"COFFEE",0,51202,0
"21607",2016-06-10,"COLBERT",0,54497,0
"21609",2016-06-10,"CONECUH",0,12500,0
"21611",2016-06-10,"COOSA",0,10819,0
"21613",2016-06-10,"COVINGTON",0,37382,0
"21615",2016-06-10,"CRENSHAW",0,13916,0
"21617",2016-06-10,"CULLMAN",0,82450,0
"21619",2016-06-10,"DALE",0,49362,0
"21621",2016-06-10,"DALLAS",0,40080,0
"21623",2016-06-10,"DE KALB",0,71104,0
"21625",2016-06-10,"ELMORE",0,81204,0
"21627",2016-06-10,"ESCAMBIA",0,37475,0
"21629",2016-06-10,"ETOWAH",0,102855,0
"21631",2016-06-10,"FAYETTE",0,16563,0
"21633",2016-06-10,"FRANKLIN",0,31611,0
"21635",2016-06-10,"GENEVA",0,26494,0
"21637",2016-06-10,"GREENE",0,8482,0
"21639",2016-06-10,"HALE",0,14828,0
"21641",2016-06-10,"HENRY",0,17072,0
"21643",2016-06-10,"HOUSTON",0,104218,0
"21645",2016-06-10,"JACKSON",0,51988,0
"21647",2016-06-10,"JEFFERSON",11,660343,1.66580095495826e-05
"21649",2016-06-10,"LAMAR",0,13928,0
"21651",2016-06-10,"LAUDERDALE",0,92425,0
"21653",2016-06-10,"LAWRENCE",0,33227,0
"21655",2016-06-10,"LEE",0,159168,0
"21657",2016-06-10,"LIMESTONE",0,92847,0
"21659",2016-06-10,"LOWNDES",0,10248,0
"21661",2016-06-10,"MACON",0,19060,0
"21663",2016-06-10,"MADISON",2,356729,5.60649680850169e-06
"21665",2016-06-10,"MARENGO",0,19525,0
"21667",2016-06-10,"MARION",0,29960,0
"21669",2016-06-10,"MARSHALL",0,95113,0
"21671",2016-06-10,"MOBILE",0,414945,0
"21673",2016-06-10,"MONROE",0,21548,0
"21675",2016-06-10,"MONTGOMERY",0,227170,0
"21677",2016-06-10,"MORGAN",0,119006,0
"21679",2016-06-10,"PERRY",0,9532,0
"21681",2016-06-10,"PICKENS",0,20325,0
"21683",2016-06-10,"PIKE",0,33464,0
"21685",2016-06-10,"RANDOLPH",0,22504,0
"21687",2016-06-10,"RUSSELL",0,58185,0
"21689",2016-06-10,"SHELBY",1,211282,4.73301085752691e-06
"21691",2016-06-10,"SAINT CLAIR",0,87306,0
"21693",2016-06-10,"SUMTER",0,12967,0
"21695",2016-06-10,"TALLADEGA",0,80552,0
"21697",2016-06-10,"TALLAPOOSA",0,40586,0
"21699",2016-06-10,"TUSCALOOSA",0,206464,0
"21701",2016-06-10,"WALKER",1,64533,1.54959478096478e-05
"21703",2016-06-10,"WASHINGTON",0,16621,0
"21705",2016-06-10,"WILCOX",0,10844,0
"21707",2016-06-10,"WINSTON",0,23907,0
"21709",2016-06-11,"AUTAUGA",0,55243,0
"21711",2016-06-11,"BALDWIN",1,207601,4.81693248105741e-06
"21713",2016-06-11,"BARBOUR",0,25806,0
"21715",2016-06-11,"BIBB",0,22586,0
"21717",2016-06-11,"BLOUNT",0,57494,0
"21719",2016-06-11,"BULLOCK",0,10389,0
"21721",2016-06-11,"BUTLER",0,20012,0
"21723",2016-06-11,"CALHOUN",1,114973,8.69769424125664e-06
"21725",2016-06-11,"CHAMBERS",0,33745,0
"21727",2016-06-11,"CHEROKEE",0,25768,0
"21729",2016-06-11,"CHILTON",1,43866,2.27966990379793e-05
"21731",2016-06-11,"CHOCTAW",0,13045,0
"21733",2016-06-11,"CLARKE",0,24340,0
"21735",2016-06-11,"CLAY",0,13393,0
"21737",2016-06-11,"CLEBURNE",0,14848,0
"21739",2016-06-11,"COFFEE",0,51202,0
"21741",2016-06-11,"COLBERT",1,54497,1.83496339248032e-05
"21743",2016-06-11,"CONECUH",0,12500,0
"21745",2016-06-11,"COOSA",0,10819,0
"21747",2016-06-11,"COVINGTON",0,37382,0
"21749",2016-06-11,"CRENSHAW",0,13916,0
"21751",2016-06-11,"CULLMAN",0,82450,0
"21753",2016-06-11,"DALE",0,49362,0
"21755",2016-06-11,"DALLAS",0,40080,0
"21757",2016-06-11,"DE KALB",0,71104,0
"21759",2016-06-11,"ELMORE",0,81204,0
"21761",2016-06-11,"ESCAMBIA",0,37475,0
"21763",2016-06-11,"ETOWAH",0,102855,0
"21765",2016-06-11,"FAYETTE",0,16563,0
"21767",2016-06-11,"FRANKLIN",0,31611,0
"21769",2016-06-11,"GENEVA",0,26494,0
"21771",2016-06-11,"GREENE",0,8482,0
"21773",2016-06-11,"HALE",0,14828,0
"21775",2016-06-11,"HENRY",0,17072,0
"21777",2016-06-11,"HOUSTON",0,104218,0
"21779",2016-06-11,"JACKSON",0,51988,0
"21781",2016-06-11,"JEFFERSON",3,660343,4.54309351352252e-06
"21783",2016-06-11,"LAMAR",0,13928,0
"21785",2016-06-11,"LAUDERDALE",0,92425,0
"21787",2016-06-11,"LAWRENCE",0,33227,0
"21789",2016-06-11,"LEE",0,159168,0
"21791",2016-06-11,"LIMESTONE",1,92847,1.07704072290973e-05
"21793",2016-06-11,"LOWNDES",0,10248,0
"21795",2016-06-11,"MACON",0,19060,0
"21797",2016-06-11,"MADISON",3,356729,8.40974521275254e-06
"21799",2016-06-11,"MARENGO",0,19525,0
"21801",2016-06-11,"MARION",0,29960,0
"21803",2016-06-11,"MARSHALL",0,95113,0
"21805",2016-06-11,"MOBILE",0,414945,0
"21807",2016-06-11,"MONROE",0,21548,0
"21809",2016-06-11,"MONTGOMERY",1,227170,4.4019896993441e-06
"21811",2016-06-11,"MORGAN",0,119006,0
"21813",2016-06-11,"PERRY",0,9532,0
"21815",2016-06-11,"PICKENS",0,20325,0
"21817",2016-06-11,"PIKE",0,33464,0
"21819",2016-06-11,"RANDOLPH",0,22504,0
"21821",2016-06-11,"RUSSELL",0,58185,0
"21823",2016-06-11,"SHELBY",1,211282,4.73301085752691e-06
"21825",2016-06-11,"SAINT CLAIR",0,87306,0
"21827",2016-06-11,"SUMTER",0,12967,0
"21829",2016-06-11,"TALLADEGA",0,80552,0
"21831",2016-06-11,"TALLAPOOSA",0,40586,0
"21833",2016-06-11,"TUSCALOOSA",0,206464,0
"21835",2016-06-11,"WALKER",1,64533,1.54959478096478e-05
"21837",2016-06-11,"WASHINGTON",0,16621,0
"21839",2016-06-11,"WILCOX",0,10844,0
"21841",2016-06-11,"WINSTON",0,23907,0
"21843",2016-06-12,"AUTAUGA",0,55243,0
"21845",2016-06-12,"BALDWIN",0,207601,0
"21847",2016-06-12,"BARBOUR",0,25806,0
"21849",2016-06-12,"BIBB",0,22586,0
"21851",2016-06-12,"BLOUNT",0,57494,0
"21853",2016-06-12,"BULLOCK",0,10389,0
"21855",2016-06-12,"BUTLER",0,20012,0
"21857",2016-06-12,"CALHOUN",0,114973,0
"21859",2016-06-12,"CHAMBERS",0,33745,0
"21861",2016-06-12,"CHEROKEE",0,25768,0
"21863",2016-06-12,"CHILTON",0,43866,0
"21865",2016-06-12,"CHOCTAW",0,13045,0
"21867",2016-06-12,"CLARKE",0,24340,0
"21869",2016-06-12,"CLAY",0,13393,0
"21871",2016-06-12,"CLEBURNE",0,14848,0
"21873",2016-06-12,"COFFEE",0,51202,0
"21875",2016-06-12,"COLBERT",1,54497,1.83496339248032e-05
"21877",2016-06-12,"CONECUH",0,12500,0
"21879",2016-06-12,"COOSA",0,10819,0
"21881",2016-06-12,"COVINGTON",0,37382,0
"21883",2016-06-12,"CRENSHAW",0,13916,0
"21885",2016-06-12,"CULLMAN",0,82450,0
"21887",2016-06-12,"DALE",0,49362,0
"21889",2016-06-12,"DALLAS",0,40080,0
"21891",2016-06-12,"DE KALB",0,71104,0
"21893",2016-06-12,"ELMORE",0,81204,0
"21895",2016-06-12,"ESCAMBIA",0,37475,0
"21897",2016-06-12,"ETOWAH",0,102855,0
"21899",2016-06-12,"FAYETTE",0,16563,0
"21901",2016-06-12,"FRANKLIN",0,31611,0
"21903",2016-06-12,"GENEVA",0,26494,0
"21905",2016-06-12,"GREENE",0,8482,0
"21907",2016-06-12,"HALE",0,14828,0
"21909",2016-06-12,"HENRY",0,17072,0
"21911",2016-06-12,"HOUSTON",0,104218,0
"21913",2016-06-12,"JACKSON",0,51988,0
"21915",2016-06-12,"JEFFERSON",0,660343,0
"21917",2016-06-12,"LAMAR",0,13928,0
"21919",2016-06-12,"LAUDERDALE",1,92425,1.08195834460373e-05
"21921",2016-06-12,"LAWRENCE",0,33227,0
"21923",2016-06-12,"LEE",0,159168,0
"21925",2016-06-12,"LIMESTONE",1,92847,1.07704072290973e-05
"21927",2016-06-12,"LOWNDES",0,10248,0
"21929",2016-06-12,"MACON",0,19060,0
"21931",2016-06-12,"MADISON",0,356729,0
"21933",2016-06-12,"MARENGO",0,19525,0
"21935",2016-06-12,"MARION",0,29960,0
"21937",2016-06-12,"MARSHALL",0,95113,0
"21939",2016-06-12,"MOBILE",0,414945,0
"21941",2016-06-12,"MONROE",0,21548,0
"21943",2016-06-12,"MONTGOMERY",0,227170,0
"21945",2016-06-12,"MORGAN",0,119006,0
"21947",2016-06-12,"PERRY",0,9532,0
"21949",2016-06-12,"PICKENS",0,20325,0
"21951",2016-06-12,"PIKE",0,33464,0
"21953",2016-06-12,"RANDOLPH",0,22504,0
"21955",2016-06-12,"RUSSELL",0,58185,0
"21957",2016-06-12,"SHELBY",1,211282,4.73301085752691e-06
"21959",2016-06-12,"SAINT CLAIR",0,87306,0
"21961",2016-06-12,"SUMTER",0,12967,0
"21963",2016-06-12,"TALLADEGA",0,80552,0
"21965",2016-06-12,"TALLAPOOSA",0,40586,0
"21967",2016-06-12,"TUSCALOOSA",0,206464,0
"21969",2016-06-12,"WALKER",1,64533,1.54959478096478e-05
"21971",2016-06-12,"WASHINGTON",0,16621,0
"21973",2016-06-12,"WILCOX",0,10844,0
"21975",2016-06-12,"WINSTON",0,23907,0
"21977",2016-06-13,"AUTAUGA",0,55243,0
"21979",2016-06-13,"BALDWIN",0,207601,0
"21981",2016-06-13,"BARBOUR",0,25806,0
"21983",2016-06-13,"BIBB",1,22586,4.42752147347915e-05
"21985",2016-06-13,"BLOUNT",0,57494,0
"21987",2016-06-13,"BULLOCK",0,10389,0
"21989",2016-06-13,"BUTLER",0,20012,0
"21991",2016-06-13,"CALHOUN",0,114973,0
"21993",2016-06-13,"CHAMBERS",0,33745,0
"21995",2016-06-13,"CHEROKEE",0,25768,0
"21997",2016-06-13,"CHILTON",1,43866,2.27966990379793e-05
"21999",2016-06-13,"CHOCTAW",0,13045,0
"22001",2016-06-13,"CLARKE",0,24340,0
"22003",2016-06-13,"CLAY",0,13393,0
"22005",2016-06-13,"CLEBURNE",0,14848,0
"22007",2016-06-13,"COFFEE",1,51202,1.9530487090348e-05
"22009",2016-06-13,"COLBERT",0,54497,0
"22011",2016-06-13,"CONECUH",0,12500,0
"22013",2016-06-13,"COOSA",0,10819,0
"22015",2016-06-13,"COVINGTON",0,37382,0
"22017",2016-06-13,"CRENSHAW",0,13916,0
"22019",2016-06-13,"CULLMAN",0,82450,0
"22021",2016-06-13,"DALE",0,49362,0
"22023",2016-06-13,"DALLAS",0,40080,0
"22025",2016-06-13,"DE KALB",0,71104,0
"22027",2016-06-13,"ELMORE",0,81204,0
"22029",2016-06-13,"ESCAMBIA",0,37475,0
"22031",2016-06-13,"ETOWAH",0,102855,0
"22033",2016-06-13,"FAYETTE",0,16563,0
"22035",2016-06-13,"FRANKLIN",0,31611,0
"22037",2016-06-13,"GENEVA",0,26494,0
"22039",2016-06-13,"GREENE",0,8482,0
"22041",2016-06-13,"HALE",0,14828,0
"22043",2016-06-13,"HENRY",0,17072,0
"22045",2016-06-13,"HOUSTON",0,104218,0
"22047",2016-06-13,"JACKSON",0,51988,0
"22049",2016-06-13,"JEFFERSON",2,660343,3.02872900901501e-06
"22051",2016-06-13,"LAMAR",0,13928,0
"22053",2016-06-13,"LAUDERDALE",0,92425,0
"22055",2016-06-13,"LAWRENCE",0,33227,0
"22057",2016-06-13,"LEE",0,159168,0
"22059",2016-06-13,"LIMESTONE",0,92847,0
"22061",2016-06-13,"LOWNDES",0,10248,0
"22063",2016-06-13,"MACON",0,19060,0
"22065",2016-06-13,"MADISON",1,356729,2.80324840425085e-06
"22067",2016-06-13,"MARENGO",0,19525,0
"22069",2016-06-13,"MARION",0,29960,0
"22071",2016-06-13,"MARSHALL",0,95113,0
"22073",2016-06-13,"MOBILE",0,414945,0
"22075",2016-06-13,"MONROE",0,21548,0
"22077",2016-06-13,"MONTGOMERY",0,227170,0
"22079",2016-06-13,"MORGAN",1,119006,8.40293766700839e-06
"22081",2016-06-13,"PERRY",0,9532,0
"22083",2016-06-13,"PICKENS",0,20325,0
"22085",2016-06-13,"PIKE",1,33464,2.98828591919675e-05
"22087",2016-06-13,"RANDOLPH",0,22504,0
"22089",2016-06-13,"RUSSELL",0,58185,0
"22091",2016-06-13,"SHELBY",3,211282,1.41990325725807e-05
"22093",2016-06-13,"SAINT CLAIR",0,87306,0
"22095",2016-06-13,"SUMTER",0,12967,0
"22097",2016-06-13,"TALLADEGA",0,80552,0
"22099",2016-06-13,"TALLAPOOSA",0,40586,0
"22101",2016-06-13,"TUSCALOOSA",0,206464,0
"22103",2016-06-13,"WALKER",0,64533,0
"22105",2016-06-13,"WASHINGTON",0,16621,0
"22107",2016-06-13,"WILCOX",0,10844,0
"22109",2016-06-13,"WINSTON",0,23907,0
"22111",2016-06-14,"AUTAUGA",0,55243,0
"22113",2016-06-14,"BALDWIN",0,207601,0
"22115",2016-06-14,"BARBOUR",0,25806,0
"22117",2016-06-14,"BIBB",0,22586,0
"22119",2016-06-14,"BLOUNT",0,57494,0
"22121",2016-06-14,"BULLOCK",0,10389,0
"22123",2016-06-14,"BUTLER",0,20012,0
"22125",2016-06-14,"CALHOUN",0,114973,0
"22127",2016-06-14,"CHAMBERS",0,33745,0
"22129",2016-06-14,"CHEROKEE",0,25768,0
"22131",2016-06-14,"CHILTON",0,43866,0
"22133",2016-06-14,"CHOCTAW",0,13045,0
"22135",2016-06-14,"CLARKE",0,24340,0
"22137",2016-06-14,"CLAY",0,13393,0
"22139",2016-06-14,"CLEBURNE",0,14848,0
"22141",2016-06-14,"COFFEE",0,51202,0
"22143",2016-06-14,"COLBERT",0,54497,0
"22145",2016-06-14,"CONECUH",0,12500,0
"22147",2016-06-14,"COOSA",0,10819,0
"22149",2016-06-14,"COVINGTON",0,37382,0
"22151",2016-06-14,"CRENSHAW",0,13916,0
"22153",2016-06-14,"CULLMAN",1,82450,1.21285627653123e-05
"22155",2016-06-14,"DALE",0,49362,0
"22157",2016-06-14,"DALLAS",0,40080,0
"22159",2016-06-14,"DE KALB",0,71104,0
"22161",2016-06-14,"ELMORE",0,81204,0
"22163",2016-06-14,"ESCAMBIA",0,37475,0
"22165",2016-06-14,"ETOWAH",0,102855,0
"22167",2016-06-14,"FAYETTE",2,16563,0.000120751071665761
"22169",2016-06-14,"FRANKLIN",0,31611,0
"22171",2016-06-14,"GENEVA",0,26494,0
"22173",2016-06-14,"GREENE",0,8482,0
"22175",2016-06-14,"HALE",0,14828,0
"22177",2016-06-14,"HENRY",0,17072,0
"22179",2016-06-14,"HOUSTON",0,104218,0
"22181",2016-06-14,"JACKSON",0,51988,0
"22183",2016-06-14,"JEFFERSON",2,660343,3.02872900901501e-06
"22185",2016-06-14,"LAMAR",0,13928,0
"22187",2016-06-14,"LAUDERDALE",0,92425,0
"22189",2016-06-14,"LAWRENCE",0,33227,0
"22191",2016-06-14,"LEE",0,159168,0
"22193",2016-06-14,"LIMESTONE",0,92847,0
"22195",2016-06-14,"LOWNDES",0,10248,0
"22197",2016-06-14,"MACON",0,19060,0
"22199",2016-06-14,"MADISON",1,356729,2.80324840425085e-06
"22201",2016-06-14,"MARENGO",0,19525,0
"22203",2016-06-14,"MARION",0,29960,0
"22205",2016-06-14,"MARSHALL",0,95113,0
"22207",2016-06-14,"MOBILE",0,414945,0
"22209",2016-06-14,"MONROE",0,21548,0
"22211",2016-06-14,"MONTGOMERY",0,227170,0
"22213",2016-06-14,"MORGAN",0,119006,0
"22215",2016-06-14,"PERRY",0,9532,0
"22217",2016-06-14,"PICKENS",0,20325,0
"22219",2016-06-14,"PIKE",0,33464,0
"22221",2016-06-14,"RANDOLPH",0,22504,0
"22223",2016-06-14,"RUSSELL",0,58185,0
"22225",2016-06-14,"SHELBY",0,211282,0
"22227",2016-06-14,"SAINT CLAIR",1,87306,1.14539665086019e-05
"22229",2016-06-14,"SUMTER",0,12967,0
"22231",2016-06-14,"TALLADEGA",0,80552,0
"22233",2016-06-14,"TALLAPOOSA",0,40586,0
"22235",2016-06-14,"TUSCALOOSA",1,206464,4.84345939243645e-06
"22237",2016-06-14,"WALKER",3,64533,4.64878434289433e-05
"22239",2016-06-14,"WASHINGTON",0,16621,0
"22241",2016-06-14,"WILCOX",0,10844,0
"22243",2016-06-14,"WINSTON",2,23907,8.36575061697411e-05
"22245",2016-06-15,"AUTAUGA",1,55243,1.81018409572254e-05
"22247",2016-06-15,"BALDWIN",1,207601,4.81693248105741e-06
"22249",2016-06-15,"BARBOUR",0,25806,0
"22251",2016-06-15,"BIBB",0,22586,0
"22253",2016-06-15,"BLOUNT",0,57494,0
"22255",2016-06-15,"BULLOCK",0,10389,0
"22257",2016-06-15,"BUTLER",0,20012,0
"22259",2016-06-15,"CALHOUN",0,114973,0
"22261",2016-06-15,"CHAMBERS",0,33745,0
"22263",2016-06-15,"CHEROKEE",0,25768,0
"22265",2016-06-15,"CHILTON",0,43866,0
"22267",2016-06-15,"CHOCTAW",0,13045,0
"22269",2016-06-15,"CLARKE",0,24340,0
"22271",2016-06-15,"CLAY",0,13393,0
"22273",2016-06-15,"CLEBURNE",0,14848,0
"22275",2016-06-15,"COFFEE",0,51202,0
"22277",2016-06-15,"COLBERT",1,54497,1.83496339248032e-05
"22279",2016-06-15,"CONECUH",0,12500,0
"22281",2016-06-15,"COOSA",0,10819,0
"22283",2016-06-15,"COVINGTON",0,37382,0
"22285",2016-06-15,"CRENSHAW",0,13916,0
"22287",2016-06-15,"CULLMAN",0,82450,0
"22289",2016-06-15,"DALE",0,49362,0
"22291",2016-06-15,"DALLAS",0,40080,0
"22293",2016-06-15,"DE KALB",0,71104,0
"22295",2016-06-15,"ELMORE",1,81204,1.23146643022511e-05
"22297",2016-06-15,"ESCAMBIA",0,37475,0
"22299",2016-06-15,"ETOWAH",0,102855,0
"22301",2016-06-15,"FAYETTE",0,16563,0
"22303",2016-06-15,"FRANKLIN",1,31611,3.16345575907121e-05
"22305",2016-06-15,"GENEVA",1,26494,3.77443949573488e-05
"22307",2016-06-15,"GREENE",0,8482,0
"22309",2016-06-15,"HALE",0,14828,0
"22311",2016-06-15,"HENRY",0,17072,0
"22313",2016-06-15,"HOUSTON",1,104218,9.59527145022933e-06
"22315",2016-06-15,"JACKSON",0,51988,0
"22317",2016-06-15,"JEFFERSON",1,660343,1.51436450450751e-06
"22319",2016-06-15,"LAMAR",0,13928,0
"22321",2016-06-15,"LAUDERDALE",0,92425,0
"22323",2016-06-15,"LAWRENCE",0,33227,0
"22325",2016-06-15,"LEE",0,159168,0
"22327",2016-06-15,"LIMESTONE",0,92847,0
"22329",2016-06-15,"LOWNDES",0,10248,0
"22331",2016-06-15,"MACON",0,19060,0
"22333",2016-06-15,"MADISON",0,356729,0
"22335",2016-06-15,"MARENGO",0,19525,0
"22337",2016-06-15,"MARION",0,29960,0
"22339",2016-06-15,"MARSHALL",0,95113,0
"22341",2016-06-15,"MOBILE",0,414945,0
"22343",2016-06-15,"MONROE",0,21548,0
"22345",2016-06-15,"MONTGOMERY",0,227170,0
"22347",2016-06-15,"MORGAN",0,119006,0
"22349",2016-06-15,"PERRY",0,9532,0
"22351",2016-06-15,"PICKENS",0,20325,0
"22353",2016-06-15,"PIKE",0,33464,0
"22355",2016-06-15,"RANDOLPH",0,22504,0
"22357",2016-06-15,"RUSSELL",0,58185,0
"22359",2016-06-15,"SHELBY",0,211282,0
